3.0,4.326,4.0087927632
2.9,12.122,5.375010912551724
2.8,-9.338,6.5849962508571425
2.6999999999999997,-9.582,9.835960485333336
2.5999999999999996,-53.506,13.173267686769234
2.4999999999999996,62.094,28.716849146239998
2.3999999999999995,-45.748,73.74226274933335
2.2999999999999994,1051.702,94.58792403408698
2.1999999999999993,1967.118,3.1385181956363652
2.099999999999999,2177.418,0.801108052571429
1.9999999999999991,2279.188,0.3956281312000002
1.899999999999999,2346.028,0.199122361263158
1.799999999999999,2392.346,0.11663561866666673
1.6999999999999988,2426.496,0.06598446682352944
1.5999999999999988,2449.388,0.041232364000000035
1.4999999999999987,2466.278,0.02597299093333336
1.3999999999999986,2478.406,0.015595189714285727
1.2999999999999985,2486.974,0.009991176615384628
1.1999999999999984,2492.752,0.005536832000000007
1.0999999999999983,2496.076,0.0034306269090909136
0.9999999999999982,2498.178,0.0015505264000000023
