3.0,-2045.124,0.3974499832888858,0.01581660975503069
2.9,-2151.4,0.4296610701545701,0.019956025159685472
2.8,-2273.404,0.5449712644898029,0.022682511075750766
2.7,-2413.62,0.6228200603567257,0.027157834668253677
2.6,-2572.008,0.7044354991716217,0.03136282743995318
2.5,-2763.908,0.7930393303040266,0.0351679958375175
2.4,-3027.892,1.2431514122223275,0.05369100933239884
2.3,-3442.416,1.9418195042721156,0.07768818097736457
2.2,-3858.076,1.3666877871074459,0.05882642650396517
2.1,-4159.032,0.9546121520179064,0.04358942906478406
2.0,-4362.08,0.7501881599999964,0.03704298682058755
1.9,-4523.0,0.5359609972299632,0.023506214076100134
1.8,-4646.04,0.4257499259259597,0.017733530421533857
1.7,-4744.452,0.3540733143248979,0.01590317752245566
1.6,-4819.74,0.2685319375002291,0.011592897931878433
1.5,-4879.656,0.19843585137791103,0.00990386907206026
1.4,-4920.728,0.14124694204071958,0.006606146044478213
1.3,-4950.896,0.10498962934994133,0.005201942943408624
1.2,-4971.588,0.06494396000065737,0.003417738473030555
1.1,-4985.132,0.039589611901478326,0.0016745480237819834
1.0,-4992.872,0.024182246398925782,0.0014337178667744388
