3.0,8.408,3.6162146048000006
2.9,23.342,4.9854304877241375
2.8,13.174,6.5858071034285715
2.6999999999999997,9.74,9.43498968888889
2.5999999999999996,12.414,15.521122554461542
2.4999999999999996,13.774,28.606251667840006
2.3999999999999995,1.892,73.02863538933335
2.2999999999999994,153.706,290.05798079373926
2.1999999999999993,1959.664,3.735471837090911
2.099999999999999,2175.406,0.8533278407619049
1.9999999999999991,2278.218,0.35187929520000016
1.899999999999999,2345.238,0.19617670652631589
1.799999999999999,2393.458,0.11084583022222229
1.6999999999999988,2424.56,0.07748480000000002
1.5999999999999988,2449.134,0.04576151100000003
1.4999999999999987,2465.986,0.026776481066666687
1.3999999999999986,2478.042,0.017317210285714302
1.2999999999999985,2486.712,0.009709863384615394
1.1999999999999984,2492.672,0.005844138666666674
1.0999999999999983,2496.104,0.0031058850909090954
0.9999999999999982,2498.262,0.001596542400000003
