3.0,-2042.268,0.4026919189333088,0.019154260157200384
2.9,-2150.36,0.4777062734839253,0.022131254384210368
2.8,-2274.116,0.49672584408162435,0.021807799065779884
2.6999999999999997,-2414.916,0.598957088833984,0.027188821873858023
2.5999999999999996,-2569.696,0.6485985552663392,0.027304791645736824
2.4999999999999996,-2762.212,0.838055107584,0.037536561370258376
2.3999999999999995,-3009.908,1.0637949677777947,0.04955527713300568
2.2999999999999994,-3393.7,1.8462250283554855,0.08289258330457674
2.1999999999999993,-3872.176,1.3289653738843639,0.05940750232859544
2.099999999999999,-4152.076,0.8943348956006733,0.0406731019646382
1.9999999999999991,-4362.556,0.6702506864003843,0.031300495127994946
1.899999999999999,-4523.936,0.6246714575072742,0.02835734846482249
1.799999999999999,-4650.072,0.42545318716056235,0.019193124176036254
1.6999999999999988,-4748.772,0.3292517669205027,0.015061123700020702
1.5999999999999988,-4820.484,0.24824589749914633,0.01026430237646026
1.4999999999999987,-4877.06,0.2167033599992597,0.011553843090801258
1.3999999999999986,-4920.74,0.14411355102092666,0.006999539141621171
1.2999999999999985,-4950.184,0.10286914650857826,0.005181867038254234
1.1999999999999984,-4971.476,0.06669261777876997,0.0028243869256220845
1.0999999999999983,-4984.916,0.04022246082582762,0.0019668108397801146
0.9999999999999982,-4992.872,0.023977446399629204,0.0012968598805431187
