3.0,7.092,4.032566338133333
2.9,6.49,4.477292675862069
2.8,9.322,6.375334902285714
2.6999999999999997,17.602,7.988512829037038
2.5999999999999996,20.468,12.10650538092308
2.4999999999999996,57.608,29.069534453760006
2.3999999999999995,262.394,64.278486794
2.2999999999999994,764.202,200.66175220800008
2.1999999999999993,1983.712,2.889315828363637
2.099999999999999,2179.808,0.9336798354285718
1.9999999999999991,2275.666,0.38539928880000013
1.899999999999999,2346.118,0.1995718054736844
1.799999999999999,2393.232,0.11011248355555563
1.6999999999999988,2425.362,0.06823269552941182
1.5999999999999988,2448.716,0.049103836000000047
1.4999999999999987,2466.22,0.028080960000000026
1.3999999999999986,2479.006,0.016148561142857162
1.2999999999999985,2486.826,0.010338992000000012
1.1999999999999984,2492.736,0.005971434666666678
1.0999999999999983,2496.22,0.003100945454545459
0.9999999999999982,2498.292,0.0015370944000000029
